"Participant","Illusion_Type","Illusion_Difference","Illusion_Strength","File","Block","Trial","ISI","RT","Response","Response_Correct","Error","Illusion_Effect","Task_Difficulty","Condition_Illusion","Condition_Difficulty"
"14l82n6s4u","Ebbinghaus",-0.05,-1.2,"Ebbinghaus_-1.2000_-0.0500.png","B",57,1286614,0.72,"arrowright","arrowright",0,"Congruent",0.05,"Congruent - Strong","Hard"
"14l82n6s4u","Ebbinghaus",0.41515,0.9,"Ebbinghaus_0.90000_0.41515.png","B",58,1288350,1,"arrowleft","arrowleft",0,"Incongruent",0.41515,"Incongruent - Strong","Easy"
"14l82n6s4u","Ebbinghaus",-0.05,-1.5,"Ebbinghaus_-1.5000_-0.0500.png","B",59,1290018,0.635,"arrowright","arrowright",0,"Congruent",0.05,"Congruent - Strong","Hard"
"14l82n6s4u","Ebbinghaus",0.14856,0.9,"Ebbinghaus_0.90000_0.14856.png","B",60,1291652,0.802,"arrowright","arrowleft",1,"Incongruent",0.14856,"Incongruent - Strong","Hard"
"14l82n6s4u","Ebbinghaus",-0.14856,-1.5,"Ebbinghaus_-1.5000_-0.14856.png","B",61,1293119,0.678,"arrowright","arrowright",0,"Congruent",0.14856,"Congruent - Strong","Hard"
"14l82n6s4u","Ebbinghaus",0.05,1.2,"Ebbinghaus_1.20000_0.05000.png","B",62,1294504,0.83,"arrowright","arrowleft",1,"Incongruent",0.05,"Incongruent - Strong","Hard"
"14l82n6s4u","Ebbinghaus",0.2687,0.3,"Ebbinghaus_0.30000_0.26870.png","B",63,1296123,0.738,"arrowleft","arrowleft",0,"Incongruent",0.2687,"Incongruent - Mild","Easy"
"14l82n6s4u","Ebbinghaus",-0.05,0.6,"Ebbinghaus_0.60000_-0.0500.png","B",64,1297574,0.775,"arrowleft","arrowright",1,"Incongruent",0.05,"Incongruent - Mild","Hard"
"14l82n6s4u","Ebbinghaus",-0.41515,-1.2,"Ebbinghaus_-1.2000_-0.41515.png","B",66,1301644,0.538,"arrowright","arrowright",0,"Congruent",0.41515,"Congruent - Strong","Easy"
"14l82n6s4u","Ebbinghaus",-0.14856,0.3,"Ebbinghaus_0.30000_-0.14856.png","B",67,1302826,1.004,"arrowright","arrowright",0,"Incongruent",0.14856,"Incongruent - Mild","Hard"
"14l82n6s4u","Ebbinghaus",-0.05,-0.3,"Ebbinghaus_-0.3000_-0.0500.png","B",68,1304712,0.542,"arrowleft","arrowright",1,"Congruent",0.05,"Congruent - Mild","Hard"
"14l82n6s4u","Ebbinghaus",-0.41515,0.6,"Ebbinghaus_0.60000_-0.41515.png","B",69,1305915,0.778,"arrowright","arrowright",0,"Incongruent",0.41515,"Incongruent - Mild","Easy"
"14l82n6s4u","Ebbinghaus",-0.14856,-0.3,"Ebbinghaus_-0.3000_-0.14856.png","B",70,1307700,0.794,"arrowright","arrowright",0,"Congruent",0.14856,"Congruent - Mild","Hard"
"14l82n6s4u","Ebbinghaus",0.05,-1.5,"Ebbinghaus_-1.5000_0.05000.png","B",71,1309500,0.65,"arrowleft","arrowleft",0,"Congruent",0.05,"Congruent - Strong","Hard"
"14l82n6s4u","Ebbinghaus",-0.05,1.5,"Ebbinghaus_1.50000_-0.0500.png","B",72,1311218,0.612,"arrowleft","arrowright",1,"Incongruent",0.05,"Incongruent - Strong","Hard"
"14l82n6s4u","Ebbinghaus",-0.2687,-0.9,"Ebbinghaus_-0.9000_-0.2687.png","B",73,1312852,0.642,"arrowright","arrowright",0,"Congruent",0.2687,"Congruent - Strong","Easy"
"14l82n6s4u","Ebbinghaus",-0.05,-0.9,"Ebbinghaus_-0.9000_-0.0500.png","B",74,1314320,0.589,"arrowright","arrowright",0,"Congruent",0.05,"Congruent - Strong","Hard"
"14l82n6s4u","Ebbinghaus",0.2687,-0.9,"Ebbinghaus_-0.9000_0.26870.png","B",75,1315756,0.585,"arrowleft","arrowleft",0,"Congruent",0.2687,"Congruent - Strong","Easy"
"14l82n6s4u","Ebbinghaus",0.2687,1.2,"Ebbinghaus_1.20000_0.26870.png","B",76,1317222,0.8,"arrowleft","arrowleft",0,"Incongruent",0.2687,"Incongruent - Strong","Easy"
"14l82n6s4u","Ebbinghaus",0.2687,-0.3,"Ebbinghaus_-0.3000_0.26870.png","B",77,1318640,0.773,"arrowleft","arrowleft",0,"Congruent",0.2687,"Congruent - Mild","Easy"
"14l82n6s4u","Ebbinghaus",0.14856,1.5,"Ebbinghaus_1.50000_0.14856.png","B",78,1320292,0.673,"arrowright","arrowleft",1,"Incongruent",0.14856,"Incongruent - Strong","Hard"
"14l82n6s4u","Ebbinghaus",0.05,1.5,"Ebbinghaus_1.50000_0.05000.png","B",79,1321594,0.654,"arrowright","arrowleft",1,"Incongruent",0.05,"Incongruent - Strong","Hard"
"14l82n6s4u","Ebbinghaus",0.2687,0.9,"Ebbinghaus_0.90000_0.26870.png","B",80,1323076,0.995,"arrowleft","arrowleft",0,"Incongruent",0.2687,"Incongruent - Strong","Easy"
"14l82n6s4u","VerticalHorizontal",0.16122,-27,"VerticalHorizontal_-27.000_0.16122.png","B",1,1329667,0.436,"arrowleft","arrowleft",0,"Congruent",0.16122,"Congruent - Strong","Easy"
"14l82n6s4u","VerticalHorizontal",0.16122,45,"VerticalHorizontal_45.0000_0.16122.png","B",2,1331067,0.788,"arrowright","arrowleft",1,"Incongruent",0.16122,"Incongruent - Strong","Easy"
"14l82n6s4u","VerticalHorizontal",0.24909,36,"VerticalHorizontal_36.0000_0.24909.png","B",3,1332752,0.454,"arrowleft","arrowleft",0,"Incongruent",0.24909,"Incongruent - Strong","Easy"
"14l82n6s4u","VerticalHorizontal",-0.16122,18,"VerticalHorizontal_18.0000_-0.16122.png","B",4,1333970,0.722,"arrowleft","arrowright",1,"Incongruent",0.16122,"Incongruent - Mild","Easy"
"14l82n6s4u","VerticalHorizontal",0.08913,-45,"VerticalHorizontal_-45.000_0.08913.png","B",5,1335489,0.421,"arrowleft","arrowleft",0,"Congruent",0.08913,"Congruent - Strong","Hard"
"14l82n6s4u","VerticalHorizontal",0.03,-27,"VerticalHorizontal_-27.000_0.03000.png","B",6,1336873,0.429,"arrowleft","arrowleft",0,"Congruent",0.03,"Congruent - Strong","Hard"
"14l82n6s4u","VerticalHorizontal",-0.24909,-36,"VerticalHorizontal_-36.000_-0.24909.png","B",7,1338276,0.401,"arrowright","arrowright",0,"Congruent",0.24909,"Congruent - Strong","Easy"
"14l82n6s4u","VerticalHorizontal",0.24909,18,"VerticalHorizontal_18.0000_0.24909.png","B",8,1339742,0.536,"arrowleft","arrowleft",0,"Incongruent",0.24909,"Incongruent - Mild","Easy"
"14l82n6s4u","VerticalHorizontal",-0.08913,45,"VerticalHorizontal_45.0000_-0.08913.png","B",9,1341376,0.397,"arrowleft","arrowright",1,"Incongruent",0.08913,"Incongruent - Strong","Hard"
"14l82n6s4u","VerticalHorizontal",0.16122,36,"VerticalHorizontal_36.0000_0.16122.png","B",10,1342810,0.579,"arrowleft","arrowleft",0,"Incongruent",0.16122,"Incongruent - Strong","Easy"
"14l82n6s4u","VerticalHorizontal",-0.24909,-18,"VerticalHorizontal_-18.000_-0.24909.png","B",11,1344231,0.439,"arrowright","arrowright",0,"Congruent",0.24909,"Congruent - Mild","Easy"
"14l82n6s4u","VerticalHorizontal",-0.03,45,"VerticalHorizontal_45.0000_-0.0300.png","B",12,1345679,0.406,"arrowleft","arrowright",1,"Incongruent",0.03,"Incongruent - Strong","Hard"
"14l82n6s4u","VerticalHorizontal",0.08913,18,"VerticalHorizontal_18.0000_0.08913.png","B",13,1346847,0.815,"arrowleft","arrowleft",0,"Incongruent",0.08913,"Incongruent - Mild","Hard"
"14l82n6s4u","VerticalHorizontal",-0.16122,-45,"VerticalHorizontal_-45.000_-0.16122.png","B",14,1348683,0.435,"arrowright","arrowright",0,"Congruent",0.16122,"Congruent - Strong","Easy"
"14l82n6s4u","VerticalHorizontal",-0.08913,-18,"VerticalHorizontal_-18.000_-0.08913.png","B",15,1349866,0.643,"arrowright","arrowright",0,"Congruent",0.08913,"Congruent - Mild","Hard"
"14l82n6s4u","VerticalHorizontal",0.03,-9,"VerticalHorizontal_-9.0000_0.03000.png","B",16,1351250,0.492,"arrowleft","arrowleft",0,"Congruent",0.03,"Congruent - Mild","Hard"
"14l82n6s4u","VerticalHorizontal",0.03,45,"VerticalHorizontal_45.0000_0.03000.png","B",17,1352636,0.377,"arrowright","arrowleft",1,"Incongruent",0.03,"Incongruent - Strong","Hard"
"14l82n6s4u","VerticalHorizontal",0.24909,9,"VerticalHorizontal_9.00000_0.24909.png","B",18,1353953,0.436,"arrowleft","arrowleft",0,"Incongruent",0.24909,"Incongruent - Mild","Easy"
"14l82n6s4u","VerticalHorizontal",-0.03,36,"VerticalHorizontal_36.0000_-0.0300.png","B",19,1355321,0.397,"arrowleft","arrowright",1,"Incongruent",0.03,"Incongruent - Strong","Hard"
"14l82n6s4u","VerticalHorizontal",-0.16122,27,"VerticalHorizontal_27.0000_-0.16122.png","B",20,1356438,0.439,"arrowleft","arrowright",1,"Incongruent",0.16122,"Incongruent - Strong","Easy"
"14l82n6s4u","VerticalHorizontal",-0.03,-36,"VerticalHorizontal_-36.000_-0.0300.png","B",21,1357708,0.468,"arrowright","arrowright",0,"Congruent",0.03,"Congruent - Strong","Hard"
"14l82n6s4u","VerticalHorizontal",0.24909,45,"VerticalHorizontal_45.0000_0.24909.png","B",23,1361492,0.594,"arrowleft","arrowleft",0,"Incongruent",0.24909,"Incongruent - Strong","Easy"
"14l82n6s4u","VerticalHorizontal",-0.16122,45,"VerticalHorizontal_45.0000_-0.16122.png","B",24,1362727,1.088,"arrowright","arrowright",0,"Incongruent",0.16122,"Incongruent - Strong","Easy"
"14l82n6s4u","VerticalHorizontal",0.03,18,"VerticalHorizontal_18.0000_0.03000.png","B",25,1364895,0.647,"arrowright","arrowleft",1,"Incongruent",0.03,"Incongruent - Mild","Hard"
"14l82n6s4u","VerticalHorizontal",0.24909,-9,"VerticalHorizontal_-9.0000_0.24909.png","B",26,1366480,0.517,"arrowleft","arrowleft",0,"Congruent",0.24909,"Congruent - Mild","Easy"
"14l82n6s4u","VerticalHorizontal",0.16122,-9,"VerticalHorizontal_-9.0000_0.16122.png","B",27,1367882,0.771,"arrowleft","arrowleft",0,"Congruent",0.16122,"Congruent - Mild","Easy"
"14l82n6s4u","VerticalHorizontal",-0.16122,-36,"VerticalHorizontal_-36.000_-0.16122.png","B",28,1369382,0.44,"arrowright","arrowright",0,"Congruent",0.16122,"Congruent - Strong","Easy"
"14l82n6s4u","VerticalHorizontal",0.03,-36,"VerticalHorizontal_-36.000_0.03000.png","B",30,1372703,0.455,"arrowleft","arrowleft",0,"Congruent",0.03,"Congruent - Strong","Hard"
"14l82n6s4u","VerticalHorizontal",0.08913,45,"VerticalHorizontal_45.0000_0.08913.png","B",31,1373922,0.419,"arrowright","arrowleft",1,"Incongruent",0.08913,"Incongruent - Strong","Hard"
"14l82n6s4u","VerticalHorizontal",-0.16122,36,"VerticalHorizontal_36.0000_-0.16122.png","B",32,1375221,0.561,"arrowleft","arrowright",1,"Incongruent",0.16122,"Incongruent - Strong","Easy"
"14l82n6s4u","VerticalHorizontal",0.24909,-18,"VerticalHorizontal_-18.000_0.24909.png","B",33,1376804,0.634,"arrowleft","arrowleft",0,"Congruent",0.24909,"Congruent - Mild","Easy"
"14l82n6s4u","VerticalHorizontal",0.08913,36,"VerticalHorizontal_36.0000_0.08913.png","B",34,1378105,0.467,"arrowright","arrowleft",1,"Incongruent",0.08913,"Incongruent - Strong","Hard"
"14l82n6s4u","VerticalHorizontal",-0.24909,-9,"VerticalHorizontal_-9.0000_-0.24909.png","B",35,1379474,0.38,"arrowright","arrowright",0,"Congruent",0.24909,"Congruent - Mild","Easy"
"14l82n6s4u","VerticalHorizontal",-0.08913,-9,"VerticalHorizontal_-9.0000_-0.08913.png","B",36,1380708,0.618,"arrowright","arrowright",0,"Congruent",0.08913,"Congruent - Mild","Hard"
"14l82n6s4u","VerticalHorizontal",0.03,-18,"VerticalHorizontal_-18.000_0.03000.png","B",37,1382295,0.423,"arrowleft","arrowleft",0,"Congruent",0.03,"Congruent - Mild","Hard"
"14l82n6s4u","VerticalHorizontal",-0.16122,-27,"VerticalHorizontal_-27.000_-0.16122.png","B",38,1383361,0.43,"arrowright","arrowright",0,"Congruent",0.16122,"Congruent - Strong","Easy"
"14l82n6s4u","VerticalHorizontal",0.24909,-27,"VerticalHorizontal_-27.000_0.24909.png","B",39,1384711,0.382,"arrowleft","arrowleft",0,"Congruent",0.24909,"Congruent - Strong","Easy"
"14l82n6s4u","VerticalHorizontal",0.08913,-9,"VerticalHorizontal_-9.0000_0.08913.png","B",40,1385713,0.604,"arrowleft","arrowleft",0,"Congruent",0.08913,"Congruent - Mild","Hard"
"14l82n6s4u","VerticalHorizontal",0.24909,27,"VerticalHorizontal_27.0000_0.24909.png","B",41,1386964,0.441,"arrowright","arrowleft",1,"Incongruent",0.24909,"Incongruent - Strong","Easy"
"14l82n6s4u","VerticalHorizontal",0.16122,-18,"VerticalHorizontal_-18.000_0.16122.png","B",42,1388465,0.435,"arrowleft","arrowleft",0,"Congruent",0.16122,"Congruent - Mild","Easy"
"14l82n6s4u","VerticalHorizontal",0.03,27,"VerticalHorizontal_27.0000_0.03000.png","B",43,1389869,0.386,"arrowright","arrowleft",1,"Incongruent",0.03,"Incongruent - Strong","Hard"
"14l82n6s4u","VerticalHorizontal",0.08913,-36,"VerticalHorizontal_-36.000_0.08913.png","B",45,1393402,0.46,"arrowleft","arrowleft",0,"Congruent",0.08913,"Congruent - Strong","Hard"
"14l82n6s4u","VerticalHorizontal",-0.24909,-45,"VerticalHorizontal_-45.000_-0.24909.png","B",46,1394887,0.566,"arrowright","arrowright",0,"Congruent",0.24909,"Congruent - Strong","Easy"
"14l82n6s4u","VerticalHorizontal",-0.03,-9,"VerticalHorizontal_-9.0000_-0.0300.png","B",47,1396321,1.02,"arrowleft","arrowright",1,"Congruent",0.03,"Congruent - Mild","Hard"
"14l82n6s4u","VerticalHorizontal",-0.08913,-27,"VerticalHorizontal_-27.000_-0.08913.png","B",48,1398074,0.403,"arrowright","arrowright",0,"Congruent",0.08913,"Congruent - Strong","Hard"
"14l82n6s4u","VerticalHorizontal",-0.08913,27,"VerticalHorizontal_27.0000_-0.08913.png","B",49,1399524,0.379,"arrowleft","arrowright",1,"Incongruent",0.08913,"Incongruent - Strong","Hard"
"14l82n6s4u","VerticalHorizontal",-0.24909,27,"VerticalHorizontal_27.0000_-0.24909.png","B",50,1400575,0.751,"arrowright","arrowright",0,"Incongruent",0.24909,"Incongruent - Strong","Easy"
"14l82n6s4u","VerticalHorizontal",0.08913,-18,"VerticalHorizontal_-18.000_0.08913.png","B",51,1401977,0.427,"arrowleft","arrowleft",0,"Congruent",0.08913,"Congruent - Mild","Hard"
"14l82n6s4u","VerticalHorizontal",-0.03,-27,"VerticalHorizontal_-27.000_-0.0300.png","B",52,1403044,0.419,"arrowright","arrowright",0,"Congruent",0.03,"Congruent - Strong","Hard"
"14l82n6s4u","VerticalHorizontal",-0.03,-18,"VerticalHorizontal_-18.000_-0.0300.png","B",53,1404211,0.643,"arrowright","arrowright",0,"Congruent",0.03,"Congruent - Mild","Hard"
"14l82n6s4u","VerticalHorizontal",-0.03,18,"VerticalHorizontal_18.0000_-0.0300.png","B",54,1405847,0.384,"arrowleft","arrowright",1,"Incongruent",0.03,"Incongruent - Mild","Hard"
"14l82n6s4u","VerticalHorizontal",0.16122,9,"VerticalHorizontal_9.00000_0.16122.png","B",55,1407297,0.535,"arrowleft","arrowleft",0,"Incongruent",0.16122,"Incongruent - Mild","Easy"
"14l82n6s4u","VerticalHorizontal",-0.24909,9,"VerticalHorizontal_9.00000_-0.24909.png","B",56,1408715,0.627,"arrowright","arrowright",0,"Incongruent",0.24909,"Incongruent - Mild","Easy"
"14l82n6s4u","VerticalHorizontal",0.24909,-45,"VerticalHorizontal_-45.000_0.24909.png","B",57,1410349,0.472,"arrowleft","arrowleft",0,"Congruent",0.24909,"Congruent - Strong","Easy"
"14l82n6s4u","VerticalHorizontal",-0.16122,9,"VerticalHorizontal_9.00000_-0.16122.png","B",58,1411868,0.928,"arrowright","arrowright",0,"Incongruent",0.16122,"Incongruent - Mild","Easy"
"14l82n6s4u","VerticalHorizontal",0.16122,27,"VerticalHorizontal_27.0000_0.16122.png","B",59,1413552,0.836,"arrowleft","arrowleft",0,"Incongruent",0.16122,"Incongruent - Strong","Easy"
"14l82n6s4u","VerticalHorizontal",0.08913,9,"VerticalHorizontal_9.00000_0.08913.png","B",60,1415287,0.527,"arrowleft","arrowleft",0,"Incongruent",0.08913,"Incongruent - Mild","Hard"
"14l82n6s4u","VerticalHorizontal",-0.16122,-18,"VerticalHorizontal_-18.000_-0.16122.png","B",61,1416704,0.381,"arrowright","arrowright",0,"Congruent",0.16122,"Congruent - Mild","Easy"
"14l82n6s4u","VerticalHorizontal",-0.08913,-36,"VerticalHorizontal_-36.000_-0.08913.png","B",62,1418072,0.413,"arrowright","arrowright",0,"Congruent",0.08913,"Congruent - Strong","Hard"
"14l82n6s4u","VerticalHorizontal",-0.24909,36,"VerticalHorizontal_36.0000_-0.24909.png","B",63,1419240,0.502,"arrowleft","arrowright",1,"Incongruent",0.24909,"Incongruent - Strong","Easy"
"14l82n6s4u","VerticalHorizontal",0.03,36,"VerticalHorizontal_36.0000_0.03000.png","B",64,1420552,0.437,"arrowright","arrowleft",1,"Incongruent",0.03,"Incongruent - Strong","Hard"
"14l82n6s4u","VerticalHorizontal",-0.16122,-9,"VerticalHorizontal_-9.0000_-0.16122.png","B",65,1422044,0.409,"arrowright","arrowright",0,"Congruent",0.16122,"Congruent - Mild","Easy"
"14l82n6s4u","VerticalHorizontal",-0.08913,36,"VerticalHorizontal_36.0000_-0.08913.png","B",66,1423112,0.559,"arrowleft","arrowright",1,"Incongruent",0.08913,"Incongruent - Strong","Hard"
"14l82n6s4u","VerticalHorizontal",0.16122,-45,"VerticalHorizontal_-45.000_0.16122.png","B",67,1424412,0.418,"arrowleft","arrowleft",0,"Congruent",0.16122,"Congruent - Strong","Easy"
"14l82n6s4u","VerticalHorizontal",-0.03,9,"VerticalHorizontal_9.00000_-0.0300.png","B",68,1425897,0.845,"arrowleft","arrowright",1,"Incongruent",0.03,"Incongruent - Mild","Hard"
"14l82n6s4u","VerticalHorizontal",0.24909,-36,"VerticalHorizontal_-36.000_0.24909.png","B",69,1427547,0.388,"arrowleft","arrowleft",0,"Congruent",0.24909,"Congruent - Strong","Easy"
"14l82n6s4u","VerticalHorizontal",-0.03,-45,"VerticalHorizontal_-45.000_-0.0300.png","B",70,1428547,0.474,"arrowright","arrowright",0,"Congruent",0.03,"Congruent - Strong","Hard"
"14l82n6s4u","VerticalHorizontal",0.03,-45,"VerticalHorizontal_-45.000_0.03000.png","B",71,1429899,0.379,"arrowleft","arrowleft",0,"Congruent",0.03,"Congruent - Strong","Hard"
"14l82n6s4u","VerticalHorizontal",-0.24909,-27,"VerticalHorizontal_-27.000_-0.24909.png","B",72,1431099,0.403,"arrowright","arrowright",0,"Congruent",0.24909,"Congruent - Strong","Easy"
"14l82n6s4u","VerticalHorizontal",-0.03,27,"VerticalHorizontal_27.0000_-0.0300.png","B",73,1432453,0.425,"arrowleft","arrowright",1,"Incongruent",0.03,"Incongruent - Strong","Hard"
"14l82n6s4u","VerticalHorizontal",-0.08913,-45,"VerticalHorizontal_-45.000_-0.08913.png","B",74,1433938,0.354,"arrowright","arrowright",0,"Congruent",0.08913,"Congruent - Strong","Hard"
"14l82n6s4u","VerticalHorizontal",-0.24909,18,"VerticalHorizontal_18.0000_-0.24909.png","B",75,1434919,1.064,"arrowright","arrowright",0,"Incongruent",0.24909,"Incongruent - Mild","Easy"
"14l82n6s4u","VerticalHorizontal",0.16122,-36,"VerticalHorizontal_-36.000_0.16122.png","B",76,1436854,0.439,"arrowleft","arrowleft",0,"Congruent",0.16122,"Congruent - Strong","Easy"
"14l82n6s4u","VerticalHorizontal",0.16122,18,"VerticalHorizontal_18.0000_0.16122.png","B",77,1438258,0.738,"arrowleft","arrowleft",0,"Incongruent",0.16122,"Incongruent - Mild","Easy"
"14l82n6s4u","VerticalHorizontal",-0.08913,9,"VerticalHorizontal_9.00000_-0.08913.png","B",78,1439689,0.47,"arrowright","arrowright",0,"Incongruent",0.08913,"Incongruent - Mild","Hard"
"14l82n6s4u","VerticalHorizontal",0.08913,27,"VerticalHorizontal_27.0000_0.08913.png","B",79,1440941,0.803,"arrowleft","arrowleft",0,"Incongruent",0.08913,"Incongruent - Strong","Hard"
"14l82n6s4u","VerticalHorizontal",0.08913,-27,"VerticalHorizontal_-27.000_0.08913.png","B",80,1442392,0.405,"arrowleft","arrowleft",0,"Congruent",0.08913,"Congruent - Strong","Hard"
"hfywqv2uan","MullerLyer",-0.30447,27,"MullerLyer_27.0000_-0.30447.png","A",1,425324,1.852,"arrowup","arrowdown",1,"Incongruent",0.30447,"Incongruent - Strong","Easy"
"hfywqv2uan","MullerLyer",-0.18509,21,"MullerLyer_21.0000_-0.18509.png","A",2,428075,2.55,"arrowdown","arrowdown",0,"Incongruent",0.18509,"Incongruent - Strong","Hard"
"hfywqv2uan","MullerLyer",0.45,15,"MullerLyer_15.0000_0.45000.png","A",3,431660,2.204,"arrowup","arrowup",0,"Incongruent",0.45,"Incongruent - Mild","Easy"
"hfywqv2uan","MullerLyer",-0.08716,-15,"MullerLyer_-15.000_-0.08716.png","A",4,434877,1.525,"arrowdown","arrowdown",0,"Congruent",0.08716,"Congruent - Mild","Hard"
"hfywqv2uan","MullerLyer",0.30447,-15,"MullerLyer_-15.000_0.30447.png","A",5,437329,1.814,"arrowup","arrowup",0,"Congruent",0.30447,"Congruent - Mild","Easy"
"hfywqv2uan","MullerLyer",-0.45,15,"MullerLyer_15.0000_-0.4500.png","A",7,447563,2.496,"arrowdown","arrowdown",0,"Incongruent",0.45,"Incongruent - Mild","Easy"
"hfywqv2uan","MullerLyer",0.18509,15,"MullerLyer_15.0000_0.18509.png","A",8,450829,2.605,"arrowdown","arrowup",1,"Incongruent",0.18509,"Incongruent - Mild","Hard"
"hfywqv2uan","MullerLyer",-0.45,-27,"MullerLyer_-27.000_-0.4500.png","A",9,454466,2,"arrowdown","arrowdown",0,"Congruent",0.45,"Congruent - Strong","Easy"
"hfywqv2uan","MullerLyer",0.30447,27,"MullerLyer_27.0000_0.30447.png","A",10,457434,4.073,"arrowup","arrowup",0,"Incongruent",0.30447,"Incongruent - Strong","Easy"
"hfywqv2uan","MullerLyer",0.45,-15,"MullerLyer_-15.000_0.45000.png","A",11,462605,1.357,"arrowup","arrowup",0,"Congruent",0.45,"Congruent - Mild","Easy"
"hfywqv2uan","MullerLyer",0.30447,-3,"MullerLyer_-3.0000_0.30447.png","A",12,464743,1.754,"arrowup","arrowup",0,"Congruent",0.30447,"Congruent - Mild","Easy"
"hfywqv2uan","MullerLyer",0.08716,9,"MullerLyer_9.00000_0.08716.png","A",13,467132,2.532,"arrowdown","arrowup",1,"Incongruent",0.08716,"Incongruent - Mild","Hard"
"hfywqv2uan","MullerLyer",0.30447,9,"MullerLyer_9.00000_0.30447.png","A",14,470511,2.101,"arrowup","arrowup",0,"Incongruent",0.30447,"Incongruent - Mild","Easy"
"hfywqv2uan","MullerLyer",-0.30447,-9,"MullerLyer_-9.0000_-0.30447.png","A",15,473632,1.377,"arrowdown","arrowdown",0,"Congruent",0.30447,"Congruent - Mild","Easy"
"hfywqv2uan","MullerLyer",0.45,-3,"MullerLyer_-3.0000_0.45000.png","A",16,475985,1.275,"arrowup","arrowup",0,"Congruent",0.45,"Congruent - Mild","Easy"
"hfywqv2uan","MullerLyer",-0.08716,3,"MullerLyer_3.00000_-0.08716.png","A",17,478096,1.722,"arrowdown","arrowdown",0,"Incongruent",0.08716,"Incongruent - Mild","Hard"
"hfywqv2uan","MullerLyer",0.18509,21,"MullerLyer_21.0000_0.18509.png","A",18,480854,1.939,"arrowdown","arrowup",1,"Incongruent",0.18509,"Incongruent - Strong","Hard"
"hfywqv2uan","MullerLyer",0.45,-9,"MullerLyer_-9.0000_0.45000.png","A",19,483796,1.328,"arrowup","arrowup",0,"Congruent",0.45,"Congruent - Mild","Easy"
"hfywqv2uan","MullerLyer",-0.30447,15,"MullerLyer_15.0000_-0.30447.png","A",20,485980,1.717,"arrowdown","arrowdown",0,"Incongruent",0.30447,"Incongruent - Mild","Easy"
"hfywqv2uan","MullerLyer",-0.08716,-9,"MullerLyer_-9.0000_-0.08716.png","A",21,488496,1.267,"arrowdown","arrowdown",0,"Congruent",0.08716,"Congruent - Mild","Hard"
"hfywqv2uan","MullerLyer",0.30447,21,"MullerLyer_21.0000_0.30447.png","A",22,490605,1.796,"arrowup","arrowup",0,"Incongruent",0.30447,"Incongruent - Strong","Easy"
"hfywqv2uan","MullerLyer",0.45,9,"MullerLyer_9.00000_0.45000.png","A",23,493371,1.487,"arrowup","arrowup",0,"Incongruent",0.45,"Incongruent - Mild","Easy"
"hfywqv2uan","MullerLyer",0.08716,-3,"MullerLyer_-3.0000_0.08716.png","A",24,495590,6.003,"arrowup","arrowup",0,"Congruent",0.08716,"Congruent - Mild","Hard"
"hfywqv2uan","MullerLyer",-0.45,27,"MullerLyer_27.0000_-0.4500.png","A",25,502573,2.558,"arrowdown","arrowdown",0,"Incongruent",0.45,"Incongruent - Strong","Easy"
"hfywqv2uan","MullerLyer",0.18509,3,"MullerLyer_3.00000_0.18509.png","A",26,505922,4.663,"arrowup","arrowup",0,"Incongruent",0.18509,"Incongruent - Mild","Hard"
"hfywqv2uan","MullerLyer",0.18509,9,"MullerLyer_9.00000_0.18509.png","A",27,511424,4.072,"arrowup","arrowup",0,"Incongruent",0.18509,"Incongruent - Mild","Hard"
"hfywqv2uan","MullerLyer",-0.30447,-15,"MullerLyer_-15.000_-0.30447.png","A",28,516215,1.881,"arrowdown","arrowdown",0,"Congruent",0.30447,"Congruent - Mild","Easy"
"hfywqv2uan","MullerLyer",-0.18509,9,"MullerLyer_9.00000_-0.18509.png","A",29,519190,1.882,"arrowdown","arrowdown",0,"Incongruent",0.18509,"Incongruent - Mild","Hard"
"hfywqv2uan","MullerLyer",0.45,-21,"MullerLyer_-21.000_0.45000.png","A",30,521956,1.94,"arrowup","arrowup",0,"Congruent",0.45,"Congruent - Strong","Easy"
"hfywqv2uan","MullerLyer",-0.18509,-27,"MullerLyer_-27.000_-0.18509.png","A",31,524987,1.429,"arrowdown","arrowdown",0,"Congruent",0.18509,"Congruent - Strong","Hard"
"hfywqv2uan","MullerLyer",0.08716,21,"MullerLyer_21.0000_0.08716.png","A",32,527394,1.817,"arrowdown","arrowup",1,"Incongruent",0.08716,"Incongruent - Strong","Hard"
"hfywqv2uan","MullerLyer",-0.08716,15,"MullerLyer_15.0000_-0.08716.png","A",33,530105,4.496,"arrowdown","arrowdown",0,"Incongruent",0.08716,"Incongruent - Mild","Hard"
"hfywqv2uan","MullerLyer",0.08716,-15,"MullerLyer_-15.000_0.08716.png","A",34,535423,3.411,"arrowup","arrowup",0,"Congruent",0.08716,"Congruent - Mild","Hard"
"hfywqv2uan","MullerLyer",0.45,27,"MullerLyer_27.0000_0.45000.png","A",35,539889,3.12,"arrowup","arrowup",0,"Incongruent",0.45,"Incongruent - Strong","Easy"
"hfywqv2uan","MullerLyer",-0.30447,-3,"MullerLyer_-3.0000_-0.30447.png","A",36,544108,1.414,"arrowdown","arrowdown",0,"Congruent",0.30447,"Congruent - Mild","Easy"
